experiment_id;dataset;seed;split;approach;finalScore;measure;incumbent
3033;mediamill;42;5;smac;0.07063118366702459;FMacroAvgL;meka.classifiers.multilabel.MLCBMaD(size=18, threshold=0.698708944747681) - meka.classifiers.multilabel.CC() - weka.classifiers.bayes.NaiveBayes(D=false, K=false) - 
1342;genbase;42;0;bohb;0.6666666666666666;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.2673947922742087) - weka.classifiers.trees.J48(A=false, B=false, S=false, C=0.25, U=false, J=false, M=2.0, O=false) - 
3827;yeast;42;4;hb;0.6501678532670269;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.EnsembleML(P=14, I=26) - meka.classifiers.multilabel.RAkEL(P=0.0, M=10.0, N=0.0) - weka.classifiers.meta.ClassificationViaRegression() - 
2041;education1;42;9;smac;0.2761159870885557;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
2445;mediamill;42;2;bohb;0.5018397699514547;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.24173713781337036) - weka.classifiers.rules.OneR(B=6.0) - 
195;arts1;42;2;bohb;0.4229030637870417;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=32, P=Levenshtein distance, Is=1010) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2169;flags;42;9;random;0.6699191159717476;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=63, I=14) - meka.classifiers.multilabel.BRq(P=0.4570813498316433) - weka.classifiers.meta.RandomSubSpace(P=0.5872480523656729, S=1, I=4) - weka.classifiers.rules.PART(R=true, B=true, M=32, N=2) - 
2424;mediamill;42;4;random;0.0;FMicroAvg;meka.classifiers.multilabel.meta.BaggingMLdup(P=75, I=24) - meka.classifiers.multilabel.RT() - weka.classifiers.trees.DecisionStump() - 
450;birds;42;1;ggp;0.3505301715828032;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=71, P=One error, Is=317) - weka.classifiers.lazy.LWL(U=4, K=-1) - weka.classifiers.lazy.IBk(E=false, X=false, I=true, K=1) - 
1945;health1;42;1;ggp;0.4419471588852701;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1812;bookmarks;42;9;ggp;0.0;FMacroAvgL;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
964;arts1;42;8;ggp;0.23718911807147117;FMacroAvgD;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
85;bibtex;42;1;bohb;0.40031884031884074;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.5387736487040348) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
1571;computers1;42;9;bf;0.5448195576251456;FMicroAvg;meka.classifiers.multilabel.RAkELd(P=1, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2022;emotions;42;6;ggp;0.6934805221823477;FMacroAvgL;meka.classifiers.multilabel.PCC() - weka.classifiers.trees.RandomForest(depth=8, depthActivator=0, I=84, K=28, featuresActivator=1) - 
729;birds;42;5;smac;0.23344494047619044;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=6, P=Hamming score, Is=1036) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
3324;health1;42;9;smac;0.020863504706734252;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
1574;business1;42;9;hb;0.3387619605867081;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=56, P=F1 (micro averaged), Is=408) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3671;recreation1;42;8;smac;0.2769416923863102;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.26469730330423985) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1465;computers1;42;8;hb;0.12953001760123614;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.22937059842775753) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
356;business1;42;4;bf;0.28890260505758253;FMacroAvgL;meka.classifiers.multilabel.PSt(P=5, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2210;recreation1;42;3;random;0.220980239328779;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
1399;health1;42;3;bf;0.701050648272337;FMacroAvgD;meka.classifiers.multilabel.RAkELd(P=1, N=5) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2529;enron-f;42;9;bohb;0.6202290076335877;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=88, I=42) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
3685;social1;42;2;smac;0.40891144952058656;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.5947701807737716) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
399;business1;42;3;bf;0.7700228832951945;FMicroAvg;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3;bibtex;42;0;bf;0.38042152292152265;FMacroAvgD;meka.classifiers.multilabel.CC() - weka.classifiers.functions.VotedPerceptron(E=4.1, I=6, M=29829) - 
1688;emotions;42;6;smac;0.7350282485875704;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SMO(C=0.72107558927021, M=false, N=1) - weka.classifiers.functions.supportVector.Puk(S=0.591195930628319, O=0.18750164222828467) - 
2902;entertainment1;42;8;ggp;0.3692957003429174;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
2211;medical;42;0;smac;0.2980147842390306;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7583236282614078) - weka.classifiers.meta.MultiClassClassifier() - 
4206;society1;42;7;smac;0.024680010893246184;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
547;birds;42;6;hb;0.2911830357142857;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
89;birds;42;0;hb;0.45114180986757163;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=21, P=Accuracy, Is=1096) - weka.classifiers.lazy.LWL(U=0.0, K=-1) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
153;business1;42;0;hb;0.7613233172056673;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=50, P=Rank loss, Is=398) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
4134;reference1;42;9;smac;0.4330254041570438;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
3797;society1;42;3;bohb;0.449393714427122;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.33187816694764594) - weka.classifiers.rules.OneR(B=6.0) - 
1510;emotions;42;5;hb;0.7565217391304349;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.2200844083602852) - weka.classifiers.trees.RandomForest(depth=5, depthActivator=1, I=180, K=2, featuresActivator=0) - 
2765;health1;42;7;bohb;0.253801286492121;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.2794867868144113) - weka.classifiers.trees.REPTree(P=false, depthActivator=0, V=0.001, L=2.0, M=2.0) - 
1898;entertainment1;42;7;random;0.06479896229706143;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
2569;medical;42;1;ggp;0.386350708872448;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.6678146028398737) - weka.classifiers.meta.LogitBoost() - 
2016;genbase;42;8;bf;1.0;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=50, P=Jaccard distance, Is=888) - weka.classifiers.lazy.IBk(E=false, X=true, I=true, K=53) - 
3723;reference1;42;8;smac;0.44320928448110514;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
3180;yeast;42;0;bf;0.6853932584269662;FMicroAvg;meka.classifiers.multilabel.FW() - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=22, K=0, featuresActivator=0) - 
1171;enron-f;42;0;smac;0.5714285714285714;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
837;emotions;42;4;bf;0.6942247445536919;FMacroAvgL;meka.classifiers.multilabel.LC() - weka.classifiers.meta.RandomCommittee(S=1, I=60) - weka.classifiers.trees.RandomForest(depth=11, depthActivator=1, I=158, K=10, featuresActivator=1) - 
2939;llog-f;42;6;ggp;0.11643835616438356;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=91, P=Exact match, Is=965) - weka.classifiers.trees.J48(A=false, B=true, S=false, C=0.9240417552668301, U=true, J=true, M=40, O=false) - 
1613;genbase;42;0;smac;0.6666666666666666;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=37, P=One error, Is=1233) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
2630;reference1;42;0;bohb;0.46905537459283386;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.48659938753349685) - weka.classifiers.rules.OneR(B=6.0) - 
1080;education1;42;4;random;0.2724795640326975;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
1951;entertainment1;42;3;ggp;0.17427537033824456;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
501;entertainment1;42;0;bf;0.3739670562943389;FMacroAvgL;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
4290;yeast;42;7;ggp;0.46272119791223515;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
2579;llog-f;42;7;hb;0.16255707762557078;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=78, P=Jaccard index, Is=1415) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
1310;enron-f;42;4;bohb;0.5890263984381632;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.23254769249027846) - weka.classifiers.functions.SimpleLogistic(A=false, S=false, W=0.0, WActivator=0) - 
3158;reference1;42;2;ggp;0.10841905971530373;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
3397;medical;42;6;bohb;0.7410714285714285;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=13, I=23) - meka.classifiers.multilabel.LC() - weka.classifiers.meta.ClassificationViaRegression() - 
693;birds;42;5;bohb;0.4618212197159566;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=52, P=Macro Recall, Is=1287) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
653;genbase;42;0;bf;0.987917555081734;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.lazy.LWL(U=0, K=120) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=1, I=190, K=31, featuresActivator=1) - 
2009;llog-f;42;6;bf;0.25114155251141546;FMacroAvgD;meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2831;science1;42;1;hb;0.16496032803335653;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5424905005836914) - weka.classifiers.rules.OneR(B=6.0) - 
353;birds;42;4;bf;0.5957446808510638;FMicroAvg;meka.classifiers.multilabel.PS(P=2, N=1) - weka.classifiers.lazy.LWL(U=4, K=120) - weka.classifiers.trees.RandomForest(depth=1, depthActivator=1, I=158, K=0, featuresActivator=0) - 
711;birds;42;7;hb;0.3293526785714286;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=66, P=Jaccard index, Is=296) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
423;computers1;42;2;bf;0.6196444185368698;FMicroAvg;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2174;flags;42;8;bf;0.7373737373737375;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.36406250000000007) - weka.classifiers.trees.J48(A=false, B=true, S=true, C=0.6875, U=false, J=true, M=60, O=false) - 
724;arts1;42;7;smac;0.212023597317715;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
4018;yeast;42;4;bohb;0.4775035933531765;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.6477973687613526) - weka.classifiers.bayes.NaiveBayes(D=false, K=false) - 
2338;enron-f;42;8;smac;0.5341609371021134;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
2933;genbase;42;8;ggp;0.994949494949495;FMacroAvgD;meka.classifiers.multilabel.CDT(X=lbf, H=-1, I=628, Ic=90, L=3) - weka.classifiers.rules.PART(R=false, B=false, M=35, N=4) - 
2290;scene;42;0;hb;0.7800829875518671;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=59, I=45) - meka.classifiers.multilabel.PS(P=4, N=4) - weka.classifiers.functions.SimpleLogistic(A=false, S=false, W=0.0, WActivator=0) - 
2126;reference1;42;0;hb;0.5355630670699169;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.48132545441043173) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
536;education1;42;0;hb;0.45546558704453444;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1860;recreation1;42;2;bf;0.6207326578332023;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2221;llog-f;42;6;random;0.22796309474391668;FMacroAvgD;meka.classifiers.multilabel.meta.RandomSubspaceML(P=63, A=75, I=32) - meka.classifiers.multilabel.meta.BaggingML(P=55, I=32) - meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3561;social1;42;0;ggp;0.38464324520101406;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
2967;genbase;42;9;bohb;0.6592592592592593;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=20, I=19) - meka.classifiers.multilabel.PS(P=0, N=0) - weka.classifiers.functions.Logistic(R=1.0E-7) - 
3576;science1;42;8;random;0.0;FMacroAvgD;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
3617;society1;42;3;smac;0.4148133052337048;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
1772;entertainment1;42;5;hb;0.2249059703681276;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=35, P=Harmonic score, Is=118) - weka.classifiers.rules.OneR(B=6.0) - 
4106;yeast;42;3;ggp;0.4668683895852883;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
3389;scene;42;3;smac;0.7460240402879327;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=53, I=36) - meka.classifiers.multilabel.LC() - weka.classifiers.meta.ClassificationViaRegression() - 
1998;emotions;42;9;hb;0.7443386754054094;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SMO(C=0.7667443918162119, M=false, N=0) - weka.classifiers.functions.supportVector.PolyKernel(E=0.23378059782991736, L=true) - 
1335;birds;42;9;bohb;0.4862663124074662;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5584975075005358) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
3763;recreation1;42;9;bohb;0.41610003536210804;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=75, P=Exact match, Is=564) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3293;society1;42;0;ggp;0.40103052365449054;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1264;mediamill;42;1;bf;0.6329200553715151;FMacroAvgD;meka.classifiers.multilabel.PSt(P=5, N=2) - weka.classifiers.lazy.IBk(E=true, X=false, I=true, K=16) - 
1563;business1;42;8;hb;0.7331552389433066;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=17, P=F1 (micro averaged), Is=363) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
231;education1;42;0;random;0.2885906925807177;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
1099;genbase;42;2;random;1.0;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.EnsembleML(P=65, I=22) - meka.classifiers.multilabel.PS(P=3, N=0) - weka.classifiers.functions.SMO(C=0.6383103724943462, M=true, N=2) - weka.classifiers.functions.supportVector.RBFKernel(G=0.47924212001147826) - 
3371;recreation1;42;9;random;0.23302663924738812;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
3416;social1;42;3;smac;0.41545151334581637;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.34525457803602705) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3398;llog-f;42;6;ggp;0.3104693140794224;FMicroAvg;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.PSt(P=4, N=1) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1189;computers1;42;3;smac;0.4143089430894309;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
1239;business1;42;5;bohb;0.787518573551263;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=71, I=33) - meka.classifiers.multilabel.PSt(P=4, N=1) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1271;entertainment1;42;1;smac;0.020168067226890758;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
1077;business1;42;5;smac;0.7387303003270865;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
4165;society1;42;9;bohb;0.5126602826505507;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.26621365501727173) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1926;genbase;42;6;bf;0.6666666666666666;FMacroAvgL;meka.classifiers.multilabel.RAkELd(P=2, N=4) - weka.classifiers.meta.MultiClassClassifier() - 
1553;flags;42;6;bf;0.7007936507936507;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=23, I=30) - meka.classifiers.multilabel.CCq(P=0.5890625) - weka.classifiers.trees.LMT(P=true, A=false, R=true, B=false, C=true, W=0.47916666666666663, M=51) - 
2748;health1;42;4;ggp;0.46708155912217486;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
3981;reference1;42;9;bohb;0.5573170731707316;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=91, P=Rank loss, Is=1256) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2889;flags;42;9;bohb;0.686046511627907;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=12, I=39) - meka.classifiers.multilabel.RAkEL(P=5, M=3, N=5) - weka.classifiers.rules.DecisionTable(S=GreedyStepwise, E=acc, X=4.0, I=false) - 
2720;medical;42;8;bf;0.8611683848797252;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=94, I=20) - meka.classifiers.multilabel.BRq(P=0.4859375) - weka.classifiers.rules.JRip(P=true, E=false, N=2.0, O=2) - 
3333;social1;42;5;bf;0.20722082011566373;FMacroAvgL;meka.classifiers.multilabel.RAkELd(P=1, N=3) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2035;enron-f;42;8;hb;0.1716735652184055;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=98, A=94, I=28) - meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
4076;scene;42;9;ggp;0.6443253968253966;FMacroAvgD;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
3888;society1;42;7;hb;0.4637939707891456;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.20210584395564044) - weka.classifiers.rules.OneR(B=6.0) - 
